subject_id,block,sentence_n,trialtime,x,y
0,660,2,16182.2801,3,9
0,661,2,505.8552,0,4
0,661,2,894.7105,1,6
0,661,2,1357.536,0,2
0,661,2,1824.6092,3,5
0,661,2,2238.3723,1,3
0,661,2,2581.8413,0,2
0,661,2,2932.0452,1,1
0,661,2,3517.5712,1,9
0,661,2,3992.6895,3,5
0,661,2,4485.8085,0,2
0,661,2,5295.8386,2,10
0,661,2,5876.5009,0,1
0,661,2,6638.5122,1,1
0,661,2,6966.3937,1,2
0,661,2,7410.3298,3,5
0,661,2,8016.755,2,7
0,661,2,8623.1802,0,8
0,661,2,9001.5086,2,8
0,661,2,9390.3639,0,7
0,661,2,9768.6923,2,7
0,661,2,10296.8685,1,1
0,661,2,10723.8946,0,4
0,661,2,11319.6767,0,2
0,661,2,11669.8807,1,3
0,661,2,12083.6437,3,5
0,661,2,12558.7619,1,1
0,661,2,13086.9382,2,7
0,661,2,13549.7637,1,3
0,661,2,14181.0333,3,5
0,661,2,14748.8216,2,4
0,661,2,15274.764,0,6
0,661,2,15653.0924,0,4
0,661,2,16080.1185,3,5
0,661,2,16836.8938,0,4
0,661,2,17295.3016,0,8
0,661,2,17762.3749,3,5
0,661,2,18736.172,2,2
0,661,2,19114.5004,0,2
0,661,2,19442.3819,0,3
0,661,2,19935.501,0,8
0,661,2,20797.0597,3,9
0,662,2,661.4427,0,7
0,662,2,1082.0835,0,4
0,662,2,1740.3012,3,5
0,662,2,2233.4202,0,1
0,662,2,2995.3163,1,1
0,662,2,3451.5822,1,2
0,662,2,4113.0284,3,5
0,662,2,4770.6802,2,5
0,662,2,5214.6163,0,2
0,662,2,5759.9342,0,3
0,662,2,6355.3456,0,5
0,662,2,6775.9863,3,5
0,662,2,7382.4115,2,7
0,662,2,8347.2474,0,7
0,662,2,9008.6575,2,4
0,662,2,9422.4205,0,2
0,662,2,10214.2936,3,9
0,663,2,535.7106,0,7
0,663,2,979.6468,3,5
0,663,2,1454.765,1,1
0,663,2,2013.1552,2,8
0,663,2,2440.1813,3,5
0,663,2,2884.1175,1,2
0,663,2,3758.1981,0,8
0,663,2,4251.3171,0,3
0,663,2,5144.0441,0,3
0,663,2,5522.3725,0,5
0,663,2,5943.0132,3,5
0,663,2,6340.8227,0,5
0,663,2,6761.4634,0,8
0,663,2,7573.9937,0,6
0,663,2,8001.0198,3,5
0,663,2,8607.4255,1,6
0,663,2,9535.1802,1,1
0,663,2,9913.5086,1,3
0,663,2,10327.2716,3,5
0,663,2,11300.6682,0,4
0,663,2,11976.4522,0,8
0,663,2,12891.5803,3,5
0,663,2,13676.3955,2,4
0,663,2,14151.5137,0,8
0,663,2,14529.8421,2,8
0,663,2,15065.5527,0,2
0,663,2,15750.0021,3,5
0,663,2,16193.9382,0,7
0,663,2,16572.2666,2,7
0,663,2,16961.1219,3,9
0,664,2,378.3284,2,4
0,664,2,853.4467,0,8
0,664,2,1459.7759,2,7
0,664,2,1886.802,1,4
0,664,2,2313.8281,0,7
0,664,2,2772.2359,0,3
0,664,2,3278.0911,2,8
0,664,2,3813.8017,0,2
0,664,2,4152.8206,1,2
0,664,2,4480.7021,1,3
0,664,2,5141.1464,2,10
0,664,2,5383.1476,2,10
0,664,2,5941.5378,1,3
0,664,2,6355.3008,3,5
0,664,2,6848.4198,0,1
0,664,2,7373.9943,0,7
0,664,2,8012.1519,0,4
0,664,2,8401.0072,1,6
0,664,2,8789.8625,3,5
0,664,2,9216.8886,2,8
0,664,2,9775.2787,1,1
0,664,2,10381.6509,0,3
0,664,2,11440.4639,1,8
0,664,2,11884.4001,3,5
0,664,2,12311.4261,0,4
0,664,2,12955.8284,1,1
0,664,2,13636.2066,0,5
0,664,2,14533.1643,1,9
0,664,2,15100.9591,0,8
0,664,2,15810.7166,0,3
0,664,2,16358.1879,3,9
0,665,2,535.7106,1,9
0,665,2,998.5361,0,5
0,665,2,1412.2992,2,7
0,665,2,1654.301,2,7
0,665,2,2043.1563,3,5
0,665,2,2421.4847,1,5
0,665,2,3065.98,0,8
0,665,2,3524.3878,0,4
0,665,2,3951.4139,3,5
0,665,2,4378.44,0,5
0,665,2,4706.3215,0,4
0,665,2,4948.3233,0,4
0,665,2,5190.3252,0,4
0,665,2,5432.327,0,4
0,665,2,5674.3289,0,4
0,665,2,6427.4933,1,10
0,665,2,6755.3748,2,10
0,665,2,6997.3766,2,10
0,665,2,7239.3785,2,10
0,665,2,7481.3803,2,10
0,665,2,7723.3822,2,10
0,665,2,8259.0928,0,4
0,665,2,9012.17,2,10
0,665,2,9254.1719,2,10
0,665,2,9496.1737,2,10
0,665,2,10249.5106,0,4
0,665,2,10707.9184,0,8
0,665,2,11174.9916,3,5
0,665,2,11602.0177,0,4
0,665,2,11990.873,1,6
0,665,2,12453.6985,0,2
0,665,2,13571.8598,3,5
0,665,2,14038.933,0,8
0,665,2,14501.7585,1,4
0,665,2,14743.7604,1,4
0,665,2,15388.2403,0,7
0,665,2,15832.1764,2,4
0,665,2,16463.4495,0,2
0,665,2,17260.0782,3,5
0,665,2,18161.8328,0,8
0,665,2,18924.2886,1,8
0,665,2,19425.3233,3,9
0,666,2,767.6914,0,8
0,666,2,1226.0992,0,3
0,666,2,1553.9807,0,4
0,666,2,1795.9826,0,4
0,666,2,2037.9844,0,4
0,666,2,2279.9863,0,4
0,666,2,2521.9881,0,4
0,666,2,2763.99,0,4
0,666,2,3005.9918,0,4
0,666,2,3247.9937,0,4
0,666,2,3489.9955,0,4
0,666,2,4243.0728,2,10
0,666,2,4485.0746,2,10
0,666,2,4727.0765,2,10
0,666,2,4969.0783,2,10
0,666,2,5211.0802,2,10
0,666,2,5453.082,2,10
0,666,2,5695.0839,2,10
0,666,2,5937.0857,2,10
0,666,2,6179.0876,2,10
0,666,2,6421.0894,2,10
0,666,2,6956.8001,0,4
0,666,2,7345.6554,1,6
0,666,2,7808.4809,0,2
0,666,2,8136.3624,0,3
0,666,2,8486.5663,1,2
0,666,2,8930.5025,3,5
0,666,2,9258.384,2,5
0,666,2,9919.911,0,8
0,666,2,10595.8867,0,4
0,666,2,11458.2624,0,7
0,666,2,12053.9924,2,7
0,666,2,12430.6774,1,5
0,666,2,12809.0058,3,5
0,666,2,13501.7149,1,1
0,666,2,13960.1228,1,5
0,666,2,14418.5306,1,1
0,666,2,14946.7068,0,7
0,666,2,15759.3108,2,7
0,666,2,16601.6536,1,2
0,666,2,16990.5089,0,4
0,666,2,17747.1682,3,5
0,666,2,18408.6904,0,3
0,666,2,19171.1087,0,1
0,666,2,19498.9902,0,2
0,666,2,20308.8955,2,10
0,666,2,20550.8973,2,10
0,666,2,21143.436,0,2
0,666,2,21699.7027,0,9
0,666,2,22442.849,0,3
0,666,2,22770.7305,0,2
0,666,2,23316.0602,1,2
0,666,2,23756.1211,0,2
0,666,2,24261.9763,2,7
0,666,2,24923.4325,0,4
0,666,2,25519.137,0,2
0,666,2,25869.3409,1,3
0,666,2,26717.1185,3,5
0,666,2,27144.1446,0,4
0,666,2,27532.9999,1,6
0,666,2,27995.8255,0,2
0,666,2,28462.8987,3,5
0,666,2,28876.6617,1,3
0,666,2,29226.8656,0,2
0,666,2,29615.7209,1,4
0,666,2,30004.5762,0,2
0,666,2,30510.4314,2,7
0,666,2,31224.452,1,2
0,666,2,31552.3335,0,2
0,666,2,32236.8549,3,5
0,666,2,32663.881,2,8
0,666,2,33052.7363,0,7
0,666,2,33431.0647,2,7
0,666,2,34026.9758,0,7
0,666,2,34740.8358,1,2
0,666,2,35129.6911,0,4
0,666,2,35457.5726,0,3
0,666,2,36053.2771,0,5
0,666,2,36546.3962,3,9
0,667,2,413.763,1,2
0,667,2,816.8512,0,7
0,667,2,1144.7327,0,6
0,667,2,1386.7346,0,6
0,667,2,1628.7364,0,6
0,667,2,2321.3239,2,10
0,667,2,2563.3257,2,10
0,667,2,2805.3276,2,10
0,667,2,3047.3294,2,10
0,667,2,3753.8749,0,6
0,667,2,4081.7564,0,7
0,667,2,4502.3971,0,4
0,667,2,5098.0921,0,2
0,667,2,5565.1653,3,5
0,667,2,6338.8718,0,7
0,667,2,6717.2002,2,6
0,667,2,7045.0817,2,7
0,667,2,7683.2819,2,10
0,667,2,7925.2838,2,10
0,667,2,8345.9245,2,7
0,667,2,8734.7798,3,5
0,667,2,9148.5428,1,3
0,667,2,9644.9664,0,8
0,667,2,10201.2331,0,1
0,667,2,10736.9437,2,7
0,667,2,11177.6233,0,4
0,667,2,11636.0311,0,8
0,667,2,12409.8079,0,1
0,667,2,12945.5185,2,7
0,667,2,13334.3738,3,5
0,667,2,13965.7229,1,3
0,667,2,14315.9268,0,2
0,667,2,15039.302,2,7
0,667,2,15417.6304,2,5
0,667,2,15861.5666,0,2
0,667,2,16180.2133,0,3
0,667,2,16727.6847,3,9
0,668,2,493.119,2,4
0,668,2,989.5427,1,9
0,668,2,1378.398,0,7
0,668,2,1756.7264,2,7
0,668,2,2418.2152,0,4
0,668,2,3094.0768,0,8
0,668,2,3482.9322,2,7
0,668,2,3871.7875,3,5
0,668,2,4260.6428,1,6
0,668,2,4753.7618,1,1
0,668,2,5299.1125,1,2
0,668,2,5855.228,3,5
0,668,2,6565.9315,0,9
0,668,2,7091.506,0,3
0,668,2,7419.3875,0,2
0,668,2,7964.7172,1,2
0,668,2,8220.5346,1,2
0,668,2,8765.9361,0,2
0,668,2,9116.14,1,3
0,668,2,9747.4131,3,5
0,668,2,10136.2684,1,4
0,668,2,10816.5631,0,8
0,668,2,11744.1599,0,3
0,668,2,12188.0961,3,5
0,668,2,12880.8052,1,1
0,668,2,13355.9235,3,5
0,668,2,13782.9496,2,8
0,668,2,14196.7126,0,6
0,668,2,14623.7387,1,9
0,668,2,15337.715,0,4
0,668,2,15758.3558,0,7
0,668,2,16147.2111,1,9
0,668,2,16950.328,1,1
0,668,2,17377.3541,0,4
0,668,2,17755.6825,0,2
0,668,2,18083.564,0,3
0,668,2,18472.4193,1,1
0,668,2,19275.3935,1,9
0,668,2,19750.5118,3,5
0,668,2,20443.2161,1,9
0,668,2,21266.2626,0,7
0,668,2,21910.7579,1,4
0,668,2,22238.6394,0,4
0,668,2,22659.2801,0,7
0,668,2,23037.6085,2,7
0,668,2,23426.4638,1,5
0,668,2,24022.2835,3,5
0,668,2,24706.9428,0,8
0,668,2,25169.7684,1,4
0,668,2,25776.0774,3,5
0,668,2,26637.7433,0,4
0,668,2,27356.2262,1,6
0,668,2,27819.0517,0,2
0,668,2,28286.1249,3,5
0,668,2,28970.768,0,2
0,668,2,29506.4786,2,8
0,668,2,29884.807,2,6
0,668,2,30598.7833,1,1
0,668,2,31205.1587,0,3
0,668,2,31594.014,1,5
0,668,2,32252.3248,0,8
0,668,2,32679.3509,3,9
0,669,2,420.6407,0,7
0,669,2,864.5769,3,5
0,669,2,1308.513,1,2
0,669,2,1766.9209,1,5
0,669,2,2480.8645,2,10
0,669,2,2943.6901,1,6
0,669,2,3550.0803,0,8
0,669,2,3928.4086,0,6
0,669,2,4355.4347,1,9
0,669,2,4881.0092,1,3
0,669,2,5294.7722,3,5
0,669,2,5683.6275,1,6
0,669,2,6176.7466,1,1
0,669,2,6639.5721,2,5
0,669,2,7037.3329,0,2
0,669,2,7504.4061,3,5
0,669,2,7931.4322,2,8
0,669,2,9367.2981,0,8
0,669,2,10077.9272,0,3
0,669,2,10405.8087,0,2
0,669,2,10872.8819,3,5
0,669,2,11316.8181,0,7
0,669,2,11695.1465,2,7
0,669,2,12122.1726,1,4
0,669,2,12584.9981,0,8
0,669,2,13052.0713,3,5
0,669,2,13619.8256,2,6
0,669,2,14008.6809,0,5
0,669,2,14646.7698,3,5
0,669,2,15113.8431,0,8
0,669,2,15709.7143,0,6
0,669,2,16130.3551,1,3
0,669,2,16458.2366,0,3
0,669,2,16700.2384,0,3
0,669,2,16942.2403,0,3
0,669,2,17724.2119,2,10
0,669,2,17966.2137,2,10
0,669,2,18208.2156,2,10
0,669,2,18450.2174,2,10
0,669,2,19014.8129,0,3
0,669,2,19458.7491,3,5
0,669,2,19885.7751,2,8
0,669,2,20421.4858,0,2
0,669,2,20880.9789,0,2
0,669,2,21259.3073,0,4
0,669,2,21679.9481,0,7
0,669,2,22058.2765,1,7
0,669,2,22386.158,2,7
0,669,2,22628.1598,2,7
0,669,2,23266.3206,2,10
0,669,2,23508.3224,2,10
0,669,2,23750.3243,2,10
0,669,2,24170.965,2,7
0,669,2,24559.8203,1,5
0,669,2,25155.5969,3,5
0,669,2,25580.0326,0,4
0,669,2,25968.8879,1,6
0,669,2,26530.4236,0,7
0,669,2,27026.8472,1,2
0,669,2,27688.2372,3,5
0,669,2,28597.7118,1,1
0,669,2,29018.3526,0,4
0,669,2,29346.2341,1,4
0,669,2,29588.2359,1,4
0,669,2,29830.2378,1,4
0,669,2,30072.2396,1,4
0,669,2,30314.2415,1,4
0,669,2,30556.2433,1,4
0,669,2,30798.245,1,4
0,669,2,31040.2468,1,4
0,669,2,31282.2487,1,4
0,669,2,31524.2505,1,4
0,669,2,31766.2523,1,4
0,669,2,32008.2542,1,4
0,669,2,32250.256,1,4
0,669,2,32492.2579,1,4
0,669,2,33131.504,3,10
0,669,2,33427.4428,2,10
0,669,2,33669.4439,2,10
0,669,2,33911.4451,1,10
0,669,2,34207.3839,3,10
0,669,2,34503.3227,2,10
0,669,2,34745.3239,2,10
0,669,2,34987.325,2,10
0,669,2,35229.3262,1,10
0,669,2,35525.265,2,10
0,669,2,35767.2661,2,10
0,669,2,36009.2673,2,10
0,669,2,36251.2685,2,9
0,669,2,36547.2073,1,10
0,669,2,36843.1461,2,10
0,670,2,849.9848,0,4
0,670,2,1238.8401,1,6
0,670,2,1701.6657,0,1
0,670,2,2029.5472,0,2
0,670,2,2839.555,2,10
0,670,2,3081.5569,2,10
0,670,2,3674.0956,0,2
0,670,2,4436.4666,0,3
0,670,2,4764.3481,0,2
0,670,2,5323.4118,1,2
0,670,2,5651.2933,1,1
0,670,2,6126.4116,3,5
0,670,2,6553.4376,0,4
0,670,2,6942.293,1,6
0,670,2,7405.1185,0,2
0,670,2,8201.8249,3,5
0,670,2,8806.3873,1,4
0,670,2,9269.2128,0,8
0,670,2,9762.3318,0,3
0,670,2,10268.187,2,8
0,670,2,10671.1762,0,6
0,670,2,11098.2022,1,9
0,670,2,11683.7283,1,1
0,670,2,12158.8465,3,5
0,670,2,12726.6488,2,6
0,670,2,13394.9438,0,9
0,670,2,13888.0628,3,5
0,670,2,14282.6913,0,7
0,670,2,14996.5841,1,2
0,670,2,15440.5203,3,5
0,670,2,15867.5464,0,6
0,670,2,16676.2254,1,2
0,670,2,17172.649,0,7
0,670,2,17550.9774,2,7
0,670,2,17939.8327,1,5
0,670,2,18664.0655,3,5
0,670,2,19325.5543,0,7
0,670,2,19821.978,1,2
0,670,2,20265.9141,3,5
0,670,2,20654.7694,1,6
0,670,2,21004.9733,0,7
0,670,2,21393.8287,1,5
0,670,2,21939.1793,1,6
0,670,2,22359.8201,1,9
0,670,2,23190.625,0,7
0,670,2,23579.4803,1,5
0,670,2,23907.3618,1,6
0,670,2,24296.2172,0,4
0,670,2,24674.5455,0,2
0,670,2,25242.1511,1,3
0,670,2,25655.9141,3,5
0,670,2,26074.3598,0,7
0,670,2,26452.6882,2,7
0,670,2,26841.5435,3,5
0,670,2,27516.8479,0,3
0,670,2,27844.7294,0,2
0,670,2,28194.9333,1,3
0,670,2,28608.6963,3,5
0,670,2,28958.9002,2,6
0,670,2,29434.0185,0,2
0,670,2,30209.8569,1,9
0,670,2,30560.0608,0,8
0,670,2,31116.3275,0,1
0,670,2,32046.9516,3,9
0,671,2,350.2039,0,1
0,671,2,895.5392,0,2
0,671,2,1859.9448,3,5
0,671,2,2248.8001,1,6
0,671,2,2741.9191,1,1
0,671,2,3120.2475,1,3
0,671,2,3534.0105,3,5
0,671,2,3977.9467,1,2
0,671,2,4506.1229,0,8
0,671,2,5101.9942,2,8
0,671,2,5855.2397,0,2
0,671,2,6322.3129,3,5
0,671,2,6749.339,2,8
0,671,2,7285.0496,0,2
0,671,2,7635.2535,1,1
0,671,2,8309.0107,1,2
0,671,2,8771.8362,0,6
0,671,2,9192.477,0,3
0,671,2,9737.7346,0,2
0,671,2,10490.5282,2,8
0,671,2,11588.9585,0,2
0,671,2,12094.8137,2,7
0,671,2,12756.3216,0,4
0,671,2,13183.3477,3,5
0,671,2,14098.5718,0,8
0,671,2,14561.3974,1,4
0,671,2,14950.2527,3,5
0,671,2,15328.5811,1,5
0,671,2,16004.5089,1,1
0,671,2,16332.3904,1,2
0,671,2,16776.3266,3,5
0,671,2,17165.1819,1,4
0,671,2,17746.6705,0,3
0,671,2,18239.7895,0,8
0,671,2,18618.1179,2,8
0,671,2,19479.4623,3,5
0,671,2,19999.685,0,0
0,671,2,20525.2595,0,6
0,671,2,21239.157,1,1
0,671,2,21953.3071,2,7
0,671,2,22397.2433,0,4
0,671,2,22775.5717,0,6
0,671,2,23189.3347,2,8
0,671,2,23833.9724,3,5
0,671,2,24260.9985,0,4
0,671,2,24649.8538,1,6
0,671,2,25294.3999,0,3
0,671,2,25787.519,0,8
0,671,2,26165.8474,0,6
0,671,2,26516.0513,1,5
0,671,2,26843.9328,1,6
0,671,2,27232.7881,0,8
0,671,2,27611.1165,0,6
0,671,2,27989.4449,0,4
0,671,2,28416.471,3,5
0,671,2,29061.0498,0,4
0,671,2,29449.9051,1,6
0,671,2,29912.7306,0,2
0,671,2,30379.8038,3,5
0,671,2,31024.3826,2,8
0,671,2,31402.711,0,8
0,671,2,31791.5663,2,7
0,671,2,32235.5025,0,4
0,671,2,32624.3578,1,6
0,671,2,33068.294,3,9
0,672,2,710.6909,0,1
0,672,2,1207.1145,1,6
0,672,2,1917.7248,1,1
0,672,2,2344.7509,0,4
0,672,2,2771.777,3,5
0,672,2,3185.54,1,3
0,672,2,3681.9637,0,8
0,672,2,4149.0369,3,5
0,672,2,4538.1473,0,5
0,672,2,5176.2363,0,8
0,672,2,5772.0815,0,6
0,672,2,6199.1076,3,5
0,672,2,6626.1337,0,4
0,672,2,7232.3556,1,6
0,672,2,7582.5595,0,7
0,672,2,7960.8879,2,7
0,672,2,8311.0918,1,8
0,672,2,8755.028,3,5
0,672,2,9559.876,1,1
0,672,2,10056.2996,2,6
0,672,2,10470.0626,0,8
0,672,2,10848.391,0,6
0,672,2,11226.7194,0,4
0,672,2,11871.2147,3,5
0,672,2,12298.2408,0,4
0,672,2,12626.1223,0,3
0,672,2,13232.4314,1,1
0,672,2,13659.4575,2,4
0,672,2,14265.8631,0,5
0,672,2,14686.5038,3,5
0,672,2,15161.6221,1,1
0,672,2,15907.3332,2,7
0,672,2,16587.7414,1,3
0,672,2,17463.294,3,5
0,672,2,18094.6554,1,7
0,672,2,18985.5471,0,7
0,672,2,19374.4024,2,8
0,672,2,19724.6063,3,9
0,673,2,388.8553,0,1
0,673,2,1102.7272,1,6
0,673,2,1813.3375,1,1
0,673,2,2457.855,0,4
0,673,2,2884.8811,3,5
0,673,2,3273.7364,2,7
0,673,2,3662.5917,0,6
0,673,2,4076.3547,2,8
0,673,2,4454.6831,2,5
0,673,2,4782.5646,2,6
0,673,2,5024.5664,2,6
0,673,2,5266.5683,2,6
0,673,2,5508.5701,2,6
0,673,2,6143.016,2,10
0,673,2,6385.0175,2,10
0,673,2,6627.019,2,10
0,673,2,6869.0204,2,10
0,673,2,7111.0219,2,10
0,673,2,7899.2061,2,6
0,673,2,8591.8345,0,2
0,673,2,9137.1642,0,3
0,673,2,9798.1417,3,5
0,673,2,10242.0779,1,2
0,673,2,10700.4857,1,6
0,673,2,11089.341,0,8
0,673,2,11467.6694,0,6
0,673,2,12112.1319,1,9
0,673,2,12855.2972,1,3
0,673,2,13269.0602,3,5
0,673,2,14003.886,1,6
0,673,2,14466.7115,0,2
0,673,2,15368.2343,3,5
0,673,2,15936.0366,2,4
0,673,2,16579.8282,1,1
0,673,2,17396.6865,1,9
0,673,2,17856.2976,1,9
0,673,2,18331.4158,3,5
0,673,2,18752.0566,0,5
0,673,2,19390.1665,0,8
0,673,2,19768.4949,0,6
0,673,2,20195.5209,3,5
0,673,2,20880.1537,0,8
0,673,2,21269.009,2,7
0,673,2,21657.8643,3,9
0,674,2,535.7106,1,2
0,674,2,994.1184,1,6
0,674,2,1456.944,0,2
0,674,2,1924.0172,3,5
0,674,2,2367.9533,2,2
0,674,2,2695.8349,1,2
0,674,2,3492.0338,2,10
0,674,2,3734.0356,2,10
0,674,2,4321.3416,1,2
0,674,2,4710.1969,0,4
0,674,2,5354.6712,1,1
0,674,2,5961.0179,0,3
0,674,2,6288.8994,0,4
0,674,2,6667.2278,0,2
0,674,2,7234.8799,1,3
0,674,2,7648.6429,3,5
0,674,2,8310.1775,1,2
0,674,2,9024.0549,0,7
0,674,2,9633.6352,2,7
0,674,2,10456.7008,1,5
0,674,2,10845.5561,0,7
0,674,2,11223.8845,2,7
0,674,2,11612.7398,1,5
0,674,2,11991.0682,3,5
0,674,2,12466.1864,1,1
0,674,2,13269.1816,1,9
0,674,2,13619.3855,0,8
0,674,2,14008.2408,2,7
0,674,2,14397.0962,1,5
0,674,2,14775.4245,3,5
0,674,2,15219.3607,1,2
0,674,2,15747.5369,0,8
0,674,2,16174.8323,1,4
0,674,2,16502.7138,0,4
0,674,2,17216.6475,2,9
0,674,2,17940.0195,0,4
0,674,2,18870.5298,1,9
0,674,2,19550.9645,0,5
0,674,2,20301.276,3,5
0,674,2,20794.395,0,1
0,674,2,21319.9695,0,7
0,674,2,21958.1531,0,4
0,674,2,22564.4101,1,6
0,674,2,22942.2093,3,5
0,674,2,23369.2354,0,4
0,674,2,23989.2824,1,6
0,674,2,24452.1079,0,2
0,674,2,24919.1811,3,5
0,674,2,25363.1173,0,3
0,674,2,26186.1142,1,1
0,674,2,26564.4426,1,3
0,674,2,27027.2681,0,7
0,674,2,27586.3668,0,8
0,674,2,28013.3929,3,9
0,675,2,350.2039,2,4
0,675,2,846.6275,1,9
0,675,2,1235.4828,0,7
0,675,2,1613.8112,2,7
0,675,2,2057.7474,0,4
0,675,2,2733.609,0,8
0,675,2,3122.4643,2,7
0,675,2,3511.3196,3,5
0,675,2,3986.4379,1,1
0,675,2,4630.9808,0,4
0,675,2,4872.9826,0,4
0,675,2,5251.311,0,2
0,675,2,5757.1662,2,7
0,675,2,6219.9918,1,3
0,675,2,6570.1957,0,2
0,675,2,6920.3996,1,3
0,675,2,7334.1626,3,5
0,675,2,7761.1887,0,4
0,675,2,8479.6772,1,6
0,675,2,8942.5027,0,2
0,675,2,9409.5759,3,5
0,675,2,10054.2004,0,6
0,675,2,10517.0259,1,2
0,675,2,10960.9621,3,5
0,675,2,11311.166,2,4
0,675,2,11786.2843,0,8
0,675,2,12136.4882,1,9
0,675,2,12378.49,1,9
0,675,2,12936.8802,0,2
0,675,2,13581.3427,1,5
0,675,2,14008.3688,0,2
0,675,2,14475.442,3,5
0,675,2,14825.6459,2,6
0,675,2,15322.0695,1,1
0,675,2,15649.951,1,2
0,675,2,16392.9793,1,8
0,675,2,17572.8477,0,2
0,675,2,17951.1761,0,4
0,675,2,18364.9391,2,6
0,675,2,18851.4221,1,1
0,675,2,19622.3565,1,9
0,675,2,19864.3583,1,9
0,675,2,20339.4766,3,5
0,675,2,20728.3319,1,4
0,675,2,21155.358,0,7
0,675,2,21533.6864,2,7
0,675,2,22061.8626,1,1
0,675,2,22864.9235,1,9
0,675,2,23421.1902,1,2
0,675,2,23985.7857,2,9
0,675,2,24978.8359,1,2
0,675,2,25543.4314,3,9
0,676,2,600.9279,0,9
0,676,2,1126.5024,0,3
0,676,2,1619.6215,0,8
0,676,2,2063.5576,2,5
0,676,2,2477.3206,0,7
0,676,2,2973.7442,1,2
0,676,2,3904.3264,0,7
0,676,2,4232.2079,0,8
0,676,2,4621.0632,2,7
0,676,2,5149.2394,1,1
0,676,2,6064.3986,1,9
0,676,2,6539.5169,3,5
0,676,2,6889.7208,2,4
0,676,2,7364.839,0,8
0,676,2,7753.6943,2,7
0,676,2,8250.118,1,2
0,676,2,8638.9733,0,4
0,676,2,9633.439,0,7
0,676,2,10271.4814,0,4
0,676,2,10649.8097,0,6
0,676,2,11245.6295,0,4
0,676,2,11883.6368,0,7
0,676,2,12211.5183,0,8
0,676,2,12817.8905,2,7
0,676,2,13206.7458,3,5
0,676,2,13699.8648,0,1
0,676,2,14225.4393,0,7
0,676,2,14614.2946,1,9
0,676,2,15073.9056,1,9
0,676,2,15549.0239,3,5
0,676,2,16116.8187,2,6
0,676,2,16591.937,0,2
0,676,2,17059.0102,3,5
0,676,2,17821.0805,2,5
0,676,2,18265.0166,0,8
0,676,2,18723.4245,0,4
0,676,2,19319.2066,0,2
0,676,2,19669.4106,1,3
0,676,2,20083.1736,3,5
0,676,2,20527.1097,0,7
0,676,2,20905.4381,2,7
0,676,2,21349.3743,0,4
0,676,2,21807.7821,0,8
0,676,2,22274.8553,3,5
0,676,2,22967.5263,1,9
0,676,2,23770.6432,1,1
0,676,2,24098.5247,0,1
0,676,2,24591.6438,3,5
0,676,2,25159.4004,2,6
0,676,2,25548.2557,0,5
0,676,2,25968.8964,3,5
0,676,2,26791.7932,0,9
0,676,2,27379.0992,1,1
0,676,2,27767.9545,0,3
0,676,2,28513.5999,1,9
0,676,2,28902.4552,0,7
0,676,2,29661.9162,1,1
0,676,2,30220.3063,2,8
0,676,2,30973.5868,0,2
0,676,2,31479.442,2,7
0,676,2,31923.3782,0,4
0,676,2,32443.6009,3,9
0,677,2,350.2039,0,1
0,677,2,1093.18,0,7
0,677,2,1482.0353,2,9
0,677,2,1895.7983,0,7
0,677,2,2502.09,1,9
0,677,2,3290.5797,1,9
0,677,2,3742.2359,3,5
0,677,2,4380.4751,0,5
0,677,2,4801.1158,0,8
0,677,2,5396.9871,0,6
0,677,2,5824.0132,3,5
0,677,2,6174.2171,2,4
0,677,2,6866.8948,0,8
0,677,2,7245.2232,2,8
0,677,2,7780.9338,0,2
0,677,2,8248.0071,3,5
0,677,2,8626.3355,1,5
0,677,2,9270.8681,1,2
0,677,2,10075.6433,2,10
0,677,2,10885.7789,0,2
0,677,2,11264.1073,0,4
0,677,2,11908.535,3,5
0,677,2,12553.152,2,8
0,677,2,13088.8626,0,2
0,677,2,13880.7531,3,9
0,678,2,558.3902,1,9
0,678,2,1164.7884,0,7
0,678,2,1661.212,1,2
0,678,2,2206.6284,1,1
0,678,2,2681.7466,3,5
0,678,2,3288.2003,2,7
0,678,2,3677.0557,0,8
0,678,2,4667.9316,0,1
0,678,2,5707.2446,3,5
0,678,2,6096.0999,1,6
0,678,2,6506.4733,0,2
0,678,2,6856.6772,1,1
0,678,2,7562.7213,2,10
0,678,2,7804.7225,2,9
0,678,2,8392.0285,1,1
0,678,2,8719.91,1,2
0,678,2,9163.8462,3,5
0,678,2,9630.9194,0,2
0,678,2,10074.8555,2,5
0,678,2,10518.7917,0,2
0,678,2,10846.6732,0,3
0,678,2,11225.0016,0,5
0,678,2,11552.8831,0,4
0,678,2,11941.7384,1,6
0,678,2,12291.9423,0,7
0,678,2,12670.2707,2,7
0,678,2,13059.126,1,5
0,678,2,13475.571,3,8
0,679,2,574.4367,0,1
0,679,2,1070.8603,1,6
0,679,2,1879.5803,0,2
0,679,2,2207.4618,0,3
0,679,2,2752.8346,0,2
0,679,2,3219.9078,3,5
0,679,2,3633.6708,1,3
0,679,2,4130.0945,0,8
0,679,2,4828.4933,3,5
0,679,2,5466.7039,0,5
0,679,2,5887.3446,0,8
0,679,2,6265.673,0,6
0,679,2,6910.0752,3,5
0,679,2,8054.1681,0,1
0,679,2,8613.2667,1,1
0,679,2,9371.8969,2,7
0,679,2,10033.4158,0,4
0,679,2,10677.818,3,5
