subject_id,sentence_n,trialtime,event
0,624,15344.2326,pressed key
0,624,15943.5741,pressed key
0,624,16471.7503,pressed key
0,624,16713.7522,pressed key
0,624,17092.0806,pressed key
0,624,17470.409,pressed key
0,624,17859.2643,pressed key
0,624,18237.5927,pressed key
0,624,18922.2519,pressed key
0,624,19311.1072,pressed key
0,624,20134.1605,pressed key
0,624,20609.2788,pressed key
0,624,21036.3049,pressed key
0,624,21278.3067,pressed key
0,624,21656.6351,pressed key
0,624,22162.4903,pressed key
0,624,22842.8753,pressed key
0,624,23305.7009,pressed key
0,624,23684.0293,pressed key
0,624,24072.8846,pressed key
0,624,25199.3713,pressed key
0,625,493.119,pressed key
0,625,1099.5713,pressed key
0,625,1526.5974,pressed key
0,625,2122.4853,pressed key
0,625,2580.8931,pressed key
0,625,3384.01,pressed key
0,625,3979.8733,pressed key
0,625,4393.6363,pressed key
0,625,4814.277,pressed key
0,625,5234.9178,pressed key
0,625,5613.2461,pressed key
0,625,6040.2722,pressed key
0,625,6508.6894,pressed key
0,625,7115.1539,pressed key
0,625,7465.3578,pressed key
0,625,7993.534,pressed key
0,625,9107.0663,pressed key
0,625,9633.0087,pressed key
0,625,10076.9449,pressed key
0,625,10497.5856,pressed key
0,625,11017.8083,pressed key
0,626,545.4676,pressed key
0,626,1008.2931,pressed key
0,626,1475.3663,pressed key
0,626,2578.2725,pressed key
0,626,2906.154,pressed key
0,626,3434.3302,pressed key
0,626,3897.1557,pressed key
0,626,4528.4288,pressed key
0,626,4917.2841,pressed key
0,626,5597.601,pressed key
0,626,6394.3018,pressed key
0,626,7321.6502,pressed key
0,626,7877.9169,pressed key
0,626,8690.4472,pressed key
0,626,9117.4733,pressed key
0,626,9860.5646,pressed key
0,626,10274.3276,pressed key
0,626,10966.9986,pressed key
0,626,11742.9414,pressed key
0,626,12093.1454,pressed key
0,626,12699.492,pressed key
0,626,13174.6103,pressed key
0,626,13780.9856,pressed key
0,626,14425.5961,pressed key
0,626,14803.9245,pressed key
0,626,15297.0436,pressed key
0,626,15624.9251,pressed key
0,626,16091.9983,pressed key
0,626,16698.0091,pressed key
0,626,17194.4327,pressed key
0,626,18020.8754,pressed key
0,626,18399.2038,pressed key
0,626,18777.5321,pressed key
0,626,19204.5582,pressed key
0,626,19631.5843,pressed key
0,626,20237.8158,pressed key
0,626,20700.6413,pressed key
0,626,21385.1627,pressed key
0,626,21829.0989,pressed key
0,626,22207.4273,pressed key
0,626,22535.3088,pressed key
0,626,22885.5127,pressed key
0,626,23306.1534,pressed key
0,626,23949.9881,pressed key
0,626,24514.5836,pressed key
0,626,24892.912,pressed key
0,626,25313.5527,pressed key
0,626,26006.2213,pressed key
0,626,26334.1028,pressed key
0,626,26778.039,pressed key
0,626,27205.0651,pressed key
0,626,27593.9204,pressed key
0,626,28056.7459,pressed key
0,626,28869.6727,pressed key
0,626,29580.3826,pressed key
0,626,29908.2641,pressed key
0,626,30608.2988,pressed key
0,626,31136.4751,pressed key
0,626,31580.4112,pressed key
0,626,32073.5303,pressed key
0,626,32816.6148,pressed key
0,626,33309.7339,pressed key
0,626,33954.2768,pressed key
0,626,34343.1321,pressed key
0,626,34671.0136,pressed key
0,626,34998.8951,pressed key
0,626,35240.897,pressed key
0,627,350.2039,pressed key
0,627,704.4368,pressed key
0,627,1032.3183,pressed key
0,627,1274.3202,pressed key
0,627,1516.322,pressed key
0,627,1758.3239,pressed key
0,627,2450.8182,pressed key
0,627,2692.8201,pressed key
0,627,2934.8219,pressed key
0,627,3176.8238,pressed key
0,627,3418.8256,pressed key
0,627,3893.9439,pressed key
0,627,4314.5846,pressed key
0,627,4556.5865,pressed key
0,627,5101.8696,pressed key
0,627,5719.9042,pressed key
0,627,6163.8404,pressed key
0,627,6660.264,pressed key
0,627,7123.0895,pressed key
0,627,7977.7448,pressed key
0,627,8470.8639,pressed key
0,627,9016.2622,pressed key
0,627,9483.3354,pressed key
0,627,9958.4537,pressed key
0,627,10337.3144,pressed key
0,627,10994.7419,pressed key
0,627,11461.8151,pressed key
0,627,11850.6704,pressed key
0,627,12530.9651,pressed key
0,627,13006.0834,pressed key
0,627,13419.8464,pressed key
0,627,13882.6719,pressed key
0,627,14596.5438,pressed key
0,627,14974.8721,pressed key
0,627,15581.3244,pressed key
0,627,15959.6528,pressed key
0,627,16426.726,pressed key
0,627,16805.0544,pressed key
0,627,17225.6951,pressed key
0,627,17669.6313,pressed key
0,627,18331.1535,pressed key
0,627,18659.035,pressed key
0,627,18986.9165,pressed key
0,627,19515.0928,pressed key
0,627,19893.4211,pressed key
0,627,20314.0619,pressed key
0,627,20702.9172,pressed key
0,627,21116.6802,pressed key
0,627,21790.3221,pressed key
0,627,22234.2583,pressed key
0,627,22701.3315,pressed key
0,627,23090.1868,pressed key
0,627,23479.0421,pressed key
0,627,23892.8051,pressed key
0,627,24389.2288,pressed key
0,627,24767.5571,pressed key
0,627,25303.2678,pressed key
0,627,25631.1493,pressed key
0,627,26237.4584,pressed key
0,627,26658.0991,pressed key
0,627,27319.4716,pressed key
0,627,27647.3531,pressed key
0,627,27889.3543,pressed key
0,627,28632.4791,pressed key
0,627,28874.481,pressed key
0,627,29116.4828,pressed key
0,627,29642.0573,pressed key
0,627,29992.2612,pressed key
0,627,30436.1974,pressed key
0,627,30932.621,pressed key
0,627,31570.7357,pressed key
0,627,31949.0641,pressed key
0,627,32276.9456,pressed key
0,627,32841.541,pressed key
0,628,585.526,pressed key
0,628,935.7299,pressed key
0,628,1324.5852,pressed key
0,628,1969.1281,pressed key
0,628,2357.9835,pressed key
0,628,2820.809,pressed key
0,628,3148.6905,pressed key
0,628,3694.0412,pressed key
0,628,4150.307,pressed key
0,628,4594.2432,pressed key
0,628,5238.8553,pressed key
0,628,5845.0773,pressed key
0,628,6307.9028,pressed key
0,628,6774.976,pressed key
0,628,7199.0142,pressed key
0,628,7794.9144,pressed key
0,628,8415.1822,pressed key
0,628,8973.5724,pressed key
0,628,9579.9342,pressed key
0,628,10055.0525,pressed key
0,628,10522.1257,pressed key
0,628,11015.2448,pressed key
0,628,11343.1263,pressed key
0,628,11818.2445,pressed key
0,628,12498.6296,pressed key
0,628,12995.0532,pressed key
0,628,13415.6939,pressed key
0,628,13794.0223,pressed key
0,628,14261.0955,pressed key
0,628,14736.2138,pressed key
0,628,15332.0771,pressed key
0,628,15791.5271,pressed key
0,628,16119.4086,pressed key
0,628,16895.3188,pressed key
0,628,17223.2003,pressed key
0,628,17781.5905,pressed key
0,628,18326.9258,pressed key
0,628,18654.8073,pressed key
0,628,18982.6888,pressed key
0,628,19224.6907,pressed key
0,628,20006.6623,pressed key
0,629,606.3753,pressed key
0,629,1033.4014,pressed key
0,629,1381.9089,pressed key
0,629,2026.4042,pressed key
0,629,2737.1076,pressed key
0,629,3480.0837,pressed key
0,629,4118.1261,pressed key
0,629,4724.4352,pressed key
0,629,5113.2905,pressed key
0,629,5527.0535,pressed key
0,629,5905.3819,pressed key
0,629,6697.856,pressed key
0,629,7069.8162,pressed key
0,629,7532.6418,pressed key
0,629,7946.4048,pressed key
0,629,8657.1147,pressed key
0,629,9127.5479,pressed key
0,629,10037.0015,pressed key
0,629,10681.5444,pressed key
0,629,11287.7759,pressed key
0,629,11981.9887,pressed key
0,629,12517.6993,pressed key
0,630,350.2039,pressed key
0,630,678.0854,pressed key
0,630,1236.4756,pressed key
0,630,1586.6795,pressed key
0,630,2131.9276,pressed key
0,630,2804.8319,pressed key
0,630,3271.9051,pressed key
0,630,3747.0234,pressed key
0,630,4305.4136,pressed key
0,630,4683.742,pressed key
0,630,5110.7681,pressed key
0,630,5537.7941,pressed key
0,630,6000.6197,pressed key
0,630,6328.5012,pressed key
0,630,6570.503,pressed key
0,630,6812.5046,pressed key
0,630,7596.779,pressed key
0,630,7838.7808,pressed key
0,630,8080.7825,pressed key
0,630,8322.7843,pressed key
0,630,8910.0902,pressed key
0,630,9354.0264,pressed key
0,630,10015.547,pressed key
0,630,10365.7509,pressed key
0,630,11189.224,pressed key
0,630,11745.4907,pressed key
0,630,12238.6098,pressed key
0,630,12931.3189,pressed key
0,630,13259.2004,pressed key
0,630,13587.0819,pressed key
0,630,14174.3879,pressed key
0,630,14595.0286,pressed key
0,631,525.5745,pressed key
0,631,914.4298,pressed key
0,631,1459.8542,pressed key
0,631,2016.1209,pressed key
0,631,2404.9762,pressed key
0,631,2793.8315,pressed key
0,631,3220.8576,pressed key
0,631,3680.4503,pressed key
0,631,4143.2759,pressed key
0,631,4563.9166,pressed key
0,631,5007.8527,pressed key
0,631,5646.0036,pressed key
0,631,6073.0296,pressed key
0,631,6640.8196,pressed key
0,631,7029.6749,pressed key
0,631,7709.9697,pressed key
0,631,7951.9715,pressed key
0,631,8279.853,pressed key
0,631,9065.7896,pressed key
0,631,9415.9935,pressed key
0,631,9829.7565,pressed key
0,631,10250.3972,pressed key
0,631,10888.4046,pressed key
0,631,11266.733,pressed key
0,631,11911.1607,pressed key
0,631,12555.7566,pressed key
0,631,13193.8338,pressed key
0,631,13686.9528,pressed key
0,631,14162.0711,pressed key
0,631,14637.1893,pressed key
0,631,14987.3932,pressed key
0,631,15376.2486,pressed key
0,631,16126.5855,pressed key
0,631,16864.262,pressed key
0,632,745.7732,pressed key
0,632,1189.7093,pressed key
0,632,1603.4723,pressed key
0,632,2099.896,pressed key
0,632,2488.7513,pressed key
0,632,2932.6874,pressed key
0,632,3577.1617,pressed key
0,632,4438.8552,pressed key
0,632,4827.7105,pressed key
0,632,5395.4245,pressed key
0,632,5773.7529,pressed key
0,632,6123.9568,pressed key
0,632,6567.893,pressed key
0,632,7061.012,pressed key
0,632,7388.8935,pressed key
0,632,8290.0068,pressed key
0,632,9330.2217,pressed key
0,632,9836.0769,pressed key
0,632,10640.8311,pressed key
0,632,11233.3698,pressed key
0,632,11475.3716,pressed key
0,632,12171.336,pressed key
0,632,12585.099,pressed key
0,632,13012.1251,pressed key
0,632,13470.5329,pressed key
0,632,13937.6061,pressed key
0,632,14582.1917,pressed key
0,632,15140.5819,pressed key
0,632,15696.8486,pressed key
0,632,16225.0248,pressed key
0,632,16613.7032,pressed key
0,632,17306.3718,pressed key
0,632,17781.4901,pressed key
0,632,18131.694,pressed key
0,632,18520.5493,pressed key
0,632,18903.3857,pressed key
0,632,19281.7141,pressed key
0,632,19695.4771,pressed key
0,632,20045.681,pressed key
0,632,20395.885,pressed key
0,632,21311.1252,pressed key
0,632,21786.2435,pressed key
0,632,22253.3167,pressed key
0,632,22933.7101,pressed key
0,632,23322.5654,pressed key
0,632,23749.5915,pressed key
0,632,24572.6661,pressed key
0,632,24922.8701,pressed key
0,632,25419.2937,pressed key
0,632,26201.424,pressed key
0,633,443.9362,pressed key
0,633,870.9623,pressed key
0,633,1466.7444,pressed key
0,633,2111.1371,pressed key
0,633,2604.2562,pressed key
0,633,3129.8307,pressed key
0,633,3768.0143,pressed key
0,633,4156.8696,pressed key
0,633,4545.7249,pressed key
0,633,5190.3037,pressed key
0,633,5966.2288,pressed key
0,633,6355.0841,pressed key
0,633,6733.4125,pressed key
0,633,7154.0532,pressed key
0,633,7542.9085,pressed key
0,633,8005.734,pressed key
0,633,8498.8531,pressed key
0,633,9160.2375,pressed key
0,633,9549.0928,pressed key
0,633,10011.9183,pressed key
0,633,10505.0373,pressed key
0,633,11010.8925,pressed key
0,633,11569.2827,pressed key
0,633,12213.8288,pressed key
0,633,12734.0516,pressed key
0,634,350.2039,pressed key
0,634,1011.5765,pressed key
0,634,1400.4318,pressed key
0,634,2137.6552,pressed key
0,634,2379.657,pressed key
0,634,2729.861,pressed key
0,634,3143.624,pressed key
0,634,3570.6501,pressed key
0,634,4246.5271,pressed key
0,634,4713.6003,pressed key
0,634,5526.2926,pressed key
0,634,5953.3187,pressed key
0,634,6420.3919,pressed key
0,634,6847.418,pressed key
0,634,7523.2796,pressed key
0,634,7990.3528,pressed key
0,634,8434.289,pressed key
0,634,8793.6494,pressed key
0,634,9220.6755,pressed key
0,634,9748.8517,pressed key
0,634,10245.2753,pressed key
0,634,10689.2115,pressed key
0,634,11156.2847,pressed key
0,634,11619.1102,pressed key
0,634,11861.1121,pressed key
0,634,12288.1382,pressed key
0,634,12949.5657,pressed key
0,634,13363.3287,pressed key
0,634,13937.7654,pressed key
0,635,378.3284,pressed key
0,635,798.9691,pressed key
0,635,1126.8506,pressed key
0,635,1368.8525,pressed key
0,635,1610.8539,pressed key
0,635,1852.8558,pressed key
0,635,2484.0927,pressed key
0,635,2726.0945,pressed key
0,635,2968.0964,pressed key
0,635,3210.0982,pressed key
0,635,3452.1001,pressed key
0,635,3865.8631,pressed key
0,635,4244.1915,pressed key
0,635,4671.2176,pressed key
0,635,5332.7065,pressed key
0,635,5682.9104,pressed key
0,635,6071.7657,pressed key
0,635,6628.0324,pressed key
0,635,7121.1514,pressed key
0,635,7548.1775,pressed key
0,635,8154.4344,pressed key
0,635,8865.0735,pressed key
0,635,9292.0996,pressed key
0,635,9719.1257,pressed key
0,635,10651.2321,pressed key
0,635,11095.1683,pressed key
0,635,11570.2865,pressed key
0,635,11920.4904,pressed key
0,635,12364.4266,pressed key
0,635,12808.3628,pressed key
0,635,13275.436,pressed key
0,635,13696.0767,pressed key
0,635,14116.7174,pressed key
0,635,14712.4822,pressed key
0,635,15179.5554,pressed key
0,636,595.8633,pressed key
0,636,946.0672,pressed key
0,636,1188.069,pressed key
0,636,1515.9505,pressed key
0,636,1866.1545,pressed key
0,636,2244.4828,pressed key
0,636,2633.3382,pressed key
0,636,3011.6665,pressed key
0,636,3618.0722,pressed key
0,636,4080.8977,pressed key
0,636,4791.5597,pressed key
0,636,5235.4958,pressed key
0,636,5679.432,pressed key
0,636,6425.0564,pressed key
0,636,6803.3848,pressed key
0,637,574.4367,pressed key
0,637,1384.4667,pressed key
0,637,2004.0731,pressed key
0,637,2331.9546,pressed key
0,637,3168.9626,pressed key
0,637,3410.9644,pressed key
0,637,4030.5708,pressed key
0,637,4358.4523,pressed key
0,637,4825.5255,pressed key
0,637,5239.2885,pressed key
0,637,5735.7121,pressed key
0,637,6559.2182,pressed key
0,637,7003.1544,pressed key
0,637,7430.1805,pressed key
0,637,7874.1166,pressed key
0,637,8201.9982,pressed key
0,637,9050.1786,pressed key
0,637,9525.2969,pressed key
0,637,9903.6253,pressed key
0,637,10145.6271,pressed key
0,637,10898.8905,pressed key
0,637,11622.1939,pressed key
0,637,12759.7416,pressed key
0,637,13404.8302,pressed key
0,637,14049.4158,pressed key
0,637,14507.8237,pressed key
0,637,15159.79,pressed key
0,637,15687.9662,pressed key
0,637,16216.1424,pressed key
0,637,16674.5503,pressed key
0,637,17118.4864,pressed key
0,637,17545.5125,pressed key
0,637,17934.3678,pressed key
0,637,18284.5717,pressed key
0,637,18998.5481,pressed key
0,637,19442.4842,pressed key
0,637,19935.6033,pressed key
0,637,20263.4848,pressed key
0,637,20505.4866,pressed key
0,637,21251.1797,pressed key
0,637,21695.1158,pressed key
0,637,22387.7844,pressed key
0,637,22715.6659,pressed key
0,637,23159.6021,pressed key
0,637,23964.4525,pressed key
0,637,24439.5707,pressed key
0,637,24767.4522,pressed key
0,637,25009.4541,pressed key
0,637,25251.4559,pressed key
0,637,25493.4573,pressed key
0,637,26207.467,pressed key
0,637,26449.4689,pressed key
0,637,26691.4707,pressed key
0,637,26933.4726,pressed key
0,637,27175.4744,pressed key
0,637,27671.8981,pressed key
0,637,28550.46,pressed key
0,637,28878.3415,pressed key
0,637,29640.7597,pressed key
0,637,30103.5852,pressed key
0,637,30530.6113,pressed key
0,637,31244.6028,pressed key
0,637,31764.8256,pressed key
0,638,567.8341,pressed key
0,638,1126.2243,pressed key
0,638,1504.5527,pressed key
0,638,1931.5788,pressed key
0,638,2358.6048,pressed key
0,638,2894.3155,pressed key
0,638,3361.3887,pressed key
0,638,3805.3248,pressed key
0,638,4116.7612,pressed key
0,638,4358.7628,pressed key
0,638,4965.209,pressed key
0,638,5207.2109,pressed key
0,638,5449.2127,pressed key
0,638,5838.068,pressed key
0,638,6405.8437,pressed key
0,638,6808.5146,pressed key
0,638,7364.7812,pressed key
0,638,7857.9003,pressed key
0,638,8519.4348,pressed key
0,638,9709.4807,pressed key
0,638,10098.336,pressed key
0,638,10542.2721,pressed key
0,638,10986.2083,pressed key
0,638,11553.9983,pressed key
0,638,11955.3181,pressed key
0,638,12483.4943,pressed key
0,638,13089.9214,pressed key
0,638,13440.1253,pressed key
0,638,13915.2436,pressed key
0,638,14711.9326,pressed key
0,638,15396.5585,pressed key
0,638,16041.2544,pressed key
0,638,16430.1097,pressed key
0,638,17253.5762,pressed key
0,638,17716.4017,pressed key
0,638,18274.7919,pressed key
0,638,18602.6734,pressed key
0,638,19023.3141,pressed key
0,639,595.8385,pressed key
0,639,984.6938,pressed key
0,639,1477.8128,pressed key
0,639,2417.7603,pressed key
0,639,3193.7203,pressed key
0,639,4125.122,pressed key
0,639,4584.6406,pressed key
0,639,5047.4662,pressed key
0,639,5698.7882,pressed key
0,639,6422.2696,pressed key
0,639,6842.9104,pressed key
0,639,7336.0294,pressed key
0,639,7663.9109,pressed key
0,639,8701.1636,pressed key
0,639,9332.525,pressed key
0,639,9682.7289,pressed key
0,639,10145.5545,pressed key
0,639,10534.4098,pressed key
0,639,10961.4359,pressed key
0,639,11428.5091,pressed key
0,639,11778.713,pressed key
0,639,13097.5579,pressed key
0,639,13524.584,pressed key
0,639,13999.7022,pressed key
0,639,14527.8785,pressed key
0,639,14990.704,pressed key
0,639,15838.612,pressed key
0,639,16282.5482,pressed key
0,639,17265.8079,pressed key
0,639,17654.6632,pressed key
0,639,18261.0534,pressed key
0,640,467.0732,pressed key
0,640,911.0094,pressed key
0,640,1404.1284,pressed key
0,640,1929.7029,pressed key
0,640,2318.5582,pressed key
0,640,2890.3303,pressed key
0,640,4015.491,pressed key
0,640,4621.8991,pressed key
0,640,5084.7246,pressed key
0,640,5434.9285,pressed key
0,640,5676.9304,pressed key
0,640,6244.7021,pressed key
0,640,6800.9688,pressed key
0,640,7294.0879,pressed key
0,640,7721.114,pressed key
0,640,8141.7547,pressed key
0,640,8634.8737,pressed key
0,640,9127.9928,pressed key
0,640,9653.5673,pressed key
0,640,10291.6444,pressed key
0,640,10680.4997,pressed key
0,640,11069.355,pressed key
0,640,11404.2567,pressed key
0,640,12118.1971,pressed key
0,640,12581.0226,pressed key
0,640,13148.7614,pressed key
0,640,13537.6168,pressed key
0,640,13964.6428,pressed key
0,640,14439.7611,pressed key
0,640,14985.134,pressed key
0,640,15557.4544,pressed key
0,640,16001.3906,pressed key
0,640,16529.5668,pressed key
0,640,16771.5687,pressed key
0,640,17160.424,pressed key
0,640,17766.7993,pressed key
0,640,18241.9176,pressed key
0,640,18569.7991,pressed key
0,640,18897.6806,pressed key
0,640,19139.6825,pressed key
0,640,19824.4871,pressed key
0,640,20122.5187,pressed key
0,640,20364.5199,pressed key
0,640,20951.8259,pressed key
0,640,21193.8277,pressed key
0,640,21998.625,pressed key
0,640,22240.6269,pressed key
0,640,22482.6287,pressed key
0,640,22724.6306,pressed key
0,640,23510.6126,pressed key
0,640,23954.5488,pressed key
0,640,24381.5748,pressed key
0,640,24770.4302,pressed key
0,640,25233.2557,pressed key
0,640,25700.3289,pressed key
0,640,26572.2465,pressed key
0,640,27216.7208,pressed key
0,640,27679.5464,pressed key
0,640,28285.893,pressed key
0,640,28712.9191,pressed key
0,640,29156.8553,pressed key
0,640,29484.7368,pressed key
0,640,29863.0652,pressed key
0,640,30105.067,pressed key
0,640,30601.4906,pressed key
0,640,31159.8808,pressed key
0,640,31487.7623,pressed key
0,640,32269.8115,pressed key
0,641,606.408,pressed key
0,641,1069.2335,pressed key
0,641,1536.3068,pressed key
0,641,2211.6428,pressed key
0,641,2539.5243,pressed key
0,641,2928.3797,pressed key
0,641,3317.235,pressed key
0,641,3780.0605,pressed key
0,641,4107.942,pressed key
0,641,4458.1459,pressed key
0,641,5201.6083,pressed key
0,641,5628.6344,pressed key
0,641,6304.5114,pressed key
0,641,6989.1276,pressed key
0,641,7456.2008,pressed key
0,641,8139.6439,pressed key
0,641,8942.7417,pressed key
0,641,9873.4657,pressed key
0,641,10504.7814,pressed key
0,641,10997.9005,pressed key
0,641,11375.2056,pressed key
0,641,11802.2317,pressed key
0,641,12180.5601,pressed key
0,641,12977.2664,pressed key
0,641,13444.3397,pressed key
0,641,14050.6689,pressed key
0,641,14439.5242,pressed key
0,641,14866.5503,pressed key
0,641,15472.8594,pressed key
0,641,15935.6849,pressed key
0,641,16620.2273,pressed key
0,641,17251.5812,pressed key
0,641,17819.2334,pressed key
0,641,18720.3839,pressed key
0,641,19305.9099,pressed key
0,641,19986.1893,pressed key
0,641,20479.3083,pressed key
0,642,388.8553,pressed key
0,642,934.1906,pressed key
0,642,1176.1924,pressed key
0,642,1860.7139,pressed key
0,642,2571.4313,pressed key
0,642,3067.8549,pressed key
0,642,3560.974,pressed key
0,642,3988.0001,pressed key
0,642,4415.0262,pressed key
0,642,4765.2301,pressed key
0,642,5457.9078,pressed key
0,642,5846.7632,pressed key
0,642,6267.4039,pressed key
0,642,6898.7196,pressed key
0,642,7226.6011,pressed key
0,642,7554.4826,pressed key
0,642,7943.3379,pressed key
0,642,8604.7941,pressed key
0,642,9427.6909,pressed key
0,642,9755.5724,pressed key
0,642,10222.6457,pressed key
0,642,10829.0708,pressed key
0,642,11322.1899,pressed key
0,642,11785.0154,pressed key
0,642,12228.9516,pressed key
0,642,12684.9295,pressed key
0,642,13073.7848,pressed key
0,642,13536.6103,pressed key
0,642,14029.7294,pressed key
0,642,14473.6655,pressed key
0,642,14894.3062,pressed key
0,642,15287.8093,pressed key
0,642,15666.1377,pressed key
0,642,16093.1638,pressed key
0,642,16520.1899,pressed key
0,642,16898.5182,pressed key
0,642,17287.3736,pressed key
0,642,18142.2031,pressed key
0,642,18780.2104,pressed key
0,642,19108.0919,pressed key
0,642,19350.0938,pressed key
0,642,19592.0956,pressed key
0,642,19834.0975,pressed key
0,642,20076.0993,pressed key
0,642,20318.1005,pressed key
0,642,20560.1024,pressed key
0,642,21191.3567,pressed key
0,642,21433.3586,pressed key
0,642,21675.3604,pressed key
0,642,21917.3623,pressed key
0,642,22159.3641,pressed key
0,642,22401.366,pressed key
0,642,22643.3678,pressed key
0,642,22885.3697,pressed key
0,642,23299.1327,pressed key
0,642,23894.9779,pressed key
0,642,24315.6186,pressed key
0,642,25193.5694,pressed key
0,642,25543.7733,pressed key
0,642,25987.7094,pressed key
0,642,26625.867,pressed key
0,642,26953.7485,pressed key
0,642,27446.8675,pressed key
0,643,327.8815,pressed key
0,643,771.8177,pressed key
0,643,1433.3237,pressed key
0,643,2209.2339,pressed key
0,643,2537.1154,pressed key
0,643,2864.9969,pressed key
0,643,3610.7449,pressed key
0,643,4077.8182,pressed key
0,643,4570.9372,pressed key
0,643,5096.5117,pressed key
0,643,5517.1524,pressed key
0,643,5906.0077,pressed key
0,643,6294.863,pressed key
0,643,6769.9813,pressed key
0,643,7355.5073,pressed key
0,643,7709.0483,pressed key
0,643,8084.7207,pressed key
0,643,8777.3082,pressed key
0,643,9550.9764,pressed key
0,643,10261.4971,pressed key
0,643,10892.828,pressed key
0,643,11274.1624,pressed key
0,643,11652.4907,pressed key
0,643,12148.9144,pressed key
0,643,12677.0906,pressed key
0,643,13283.4198,pressed key
0,643,14002.0072,pressed key
0,643,14429.0333,pressed key
0,643,15035.2648,pressed key
0,643,15602.9855,pressed key
0,643,16099.4091,pressed key
0,643,16543.3453,pressed key
0,643,17187.9558,pressed key
0,643,17566.2842,pressed key
0,643,18059.4032,pressed key
0,643,18534.5215,pressed key
0,643,19347.0084,pressed key
0,643,19956.6691,pressed key
0,643,20345.5244,pressed key
0,643,20820.6427,pressed key
0,644,737.7328,pressed key
0,644,1283.0883,pressed key
0,644,1661.4166,pressed key
0,644,1975.9263,pressed key
0,644,2534.3165,pressed key
0,644,2884.5204,pressed key
0,644,3202.8275,pressed key
0,644,3964.8012,pressed key
0,644,4662.4555,pressed key
0,644,5230.2121,pressed key
0,644,5657.2382,pressed key
0,644,5985.1197,pressed key
0,644,6227.1216,pressed key
0,644,7059.7013,pressed key
0,644,7301.7032,pressed key
0,644,7543.705,pressed key
0,644,8158.8156,pressed key
0,644,8744.3417,pressed key
0,644,9203.8603,pressed key
0,644,9791.158,pressed key
0,644,10652.3752,pressed key
0,644,11348.1632,pressed key
0,644,12144.9072,pressed key
0,644,12588.8433,pressed key
0,644,13015.8694,pressed key
0,644,13622.1785,pressed key
0,644,14042.8192,pressed key
0,644,14463.46,pressed key
0,644,15059.2247,pressed key
0,644,15486.2508,pressed key
0,644,15930.187,pressed key
0,644,16258.0685,pressed key
0,644,16500.0704,pressed key
0,644,16966.5291,pressed key
0,644,17659.2457,pressed key
0,644,18187.422,pressed key
0,644,18947.1662,pressed key
0,644,19367.807,pressed key
0,644,20078.5244,pressed key
0,644,20604.0989,pressed key
0,644,21314.5846,pressed key
0,644,21728.3476,pressed key
0,644,22155.3737,pressed key
0,644,22713.7638,pressed key
0,644,23466.9658,pressed key
0,644,23985.7122,pressed key
0,644,24550.3077,pressed key
0,645,644.4022,pressed key
0,645,1434.2395,pressed key
0,645,2095.7618,pressed key
0,645,2702.0187,pressed key
0,645,3052.2226,pressed key
0,645,3430.551,pressed key
0,645,3998.3076,pressed key
0,645,4442.2438,pressed key
0,645,4869.2699,pressed key
0,645,5258.1252,pressed key
0,645,5968.7543,pressed key
0,645,6613.2905,pressed key
0,645,7040.3166,pressed key
0,645,7444.3193,pressed key
0,645,7969.8937,pressed key
0,645,8358.7491,pressed key
0,645,8600.7509,pressed key
0,645,9307.2756,pressed key
0,645,9696.1309,pressed key
0,645,10922.0598,pressed key
0,645,11697.8982,pressed key
0,645,12025.7797,pressed key
0,645,12446.4204,pressed key
0,646,378.3284,pressed key
0,646,706.2099,pressed key
0,646,1034.0914,pressed key
0,646,1478.0276,pressed key
0,646,2188.7375,pressed key
0,646,2745.0042,pressed key
0,646,3133.8595,pressed key
0,646,3596.685,pressed key
0,646,3946.8889,pressed key
0,646,4274.7704,pressed key
0,646,4733.1783,pressed key
0,646,5328.9083,pressed key
0,646,5717.7636,pressed key
0,646,6642.5718,pressed key
0,646,7086.5079,pressed key
0,646,7731.0508,pressed key
0,646,8554.4992,pressed key
0,646,8975.1399,pressed key
0,646,9395.7806,pressed key
0,646,9774.109,pressed key
0,646,10418.6091,pressed key
0,646,10893.7273,pressed key
0,646,11639.4136,pressed key
0,646,12102.2392,pressed key
0,646,12516.0022,pressed key
0,646,13122.4419,pressed key
0,646,13868.1899,pressed key
0,646,14295.216,pressed key
0,646,14939.6182,pressed key
0,646,15525.1442,pressed key
0,646,15913.9996,pressed key
0,646,16407.1186,pressed key
0,646,16874.1918,pressed key
0,646,17224.3957,pressed key
0,646,17699.514,pressed key
0,646,18088.3693,pressed key
0,646,18330.3712,pressed key
0,646,18836.2263,pressed key
0,646,19186.4072,pressed key
0,646,19511.5636,pressed key
0,646,20194.4457,pressed key
0,646,20436.4471,pressed key
0,646,21179.6478,pressed key
0,646,21557.9762,pressed key
0,646,21936.3046,pressed key
0,646,22286.5085,pressed key
0,646,22822.2191,pressed key
0,647,520.2227,pressed key
0,647,1422.2139,pressed key
0,647,1811.0692,pressed key
0,647,2786.3639,pressed key
0,647,3331.8133,pressed key
0,647,3888.08,pressed key
0,647,4355.1532,pressed key
0,647,4782.1793,pressed key
0,647,5171.0346,pressed key
0,647,5521.2385,pressed key
0,647,6017.6621,pressed key
0,647,6679.1332,pressed key
0,647,7123.0693,pressed key
0,647,7619.493,pressed key
0,647,8063.4291,pressed key
0,647,8490.4552,pressed key
0,647,8856.8189,pressed key
