subject_id,sentence_n,trialtime,x,y
0,638,3111.5948,3,5
0,638,3578.5663,1,8
0,638,3819.1403,1,8
0,638,4130.5767,1,8
0,638,4576.3537,-6,2
0,638,4793.1192,2,10
0,638,4979.0245,2,10
0,638,5221.0264,2,10
0,638,5665.9782,1,8
0,638,6055.6398,-6,3
0,638,6184.0242,-6,3
0,638,6419.6593,-6,3
0,638,6637.2021,0,8
0,638,7026.0211,0,1
0,638,7582.1479,3,5
0,638,8075.4987,-6,2
0,638,8292.6763,0,7
0,638,8736.8712,-5,4
0,638,8953.6367,-6,2
0,638,9065.8161,-6,2
0,638,9282.4546,-6,4
0,638,9499.5375,1,4
0,638,9926.2462,3,5
0,638,10315.5136,0,7
0,638,10759.4498,3,5
0,638,11203.7944,-6,4
0,638,11332.1787,-6,4
0,638,11771.5332,1,1
0,638,12172.7719,2,7
0,638,12701.0661,-5,2
0,638,12917.8316,3,5
0,638,13218.3058,3,5
0,638,13657.4047,0,2
0,638,14132.68,-5,5
0,638,14244.8594,-5,5
0,638,14462.1387,3,5
0,638,14929.4853,-5,4
0,638,15146.7646,0,8
0,638,15614.1014,-6,3
0,638,15831.3641,1,4
0,638,16258.0199,3,5
0,638,16647.6796,-5,2
0,638,16864.7209,-5,5
0,638,17081.4864,1,6
0,638,17470.8389,0,2
0,638,17933.9118,1,9
0,638,18386.9713,1,9
0,638,18819.4389,3,10
0,639,217.5101,-5,3
0,639,434.6878,2,7
0,639,812.604,0,8
0,639,1202.0604,0,3
0,639,1695.2666,-6,4
0,639,1911.9051,-6,2
0,639,2129.3067,2,8
0,639,2635.3301,-6,5
0,639,2852.8402,1,1
0,639,3411.2116,-5,4
0,639,3539.596,-5,4
0,639,3757.1463,1,9
0,639,4342.6388,-5,5
0,639,4356.4543,-5,5
0,639,4802.0073,0,5
0,639,5264.9026,-5,2
0,639,5482.3042,2,10
0,639,5916.4144,-6,3
0,639,6133.8161,0,5
0,639,6639.311,3,5
0,639,7060.277,0,1
0,639,7448.2088,0,1
0,639,7881.3473,-5,4
0,639,8009.7316,-5,4
0,639,8121.911,-5,4
0,639,8234.0904,-5,4
0,639,8451.457,3,5
0,639,8918.762,-6,2
0,639,9135.7542,1,7
0,639,9460.9093,1,7
0,639,9900.0955,1,2
0,639,10362.32,0,4
0,639,10751.4927,3,5
0,639,11178.7152,0,2
0,639,11556.8934,0,2
0,639,11996.1612,-6,2
0,639,12213.2026,-6,5
0,639,12325.3819,-6,5
0,639,12453.7663,-6,5
0,639,12670.5318,-5,3
0,639,12887.1702,0,4
0,639,13314.6408,3,5
0,639,13741.8929,1,1
0,639,14217.156,2,7
0,639,14745.1411,1,3
0,639,15208.2106,-6,3
0,639,15424.849,-6,5
0,639,15641.8412,3,5
0,639,16055.7897,0,3
0,639,16500.0174,-6,5
0,639,16716.7829,-5,3
0,639,16845.1672,-5,3
0,639,17062.2085,0,6
0,639,17482.5734,2,7
0,639,17872.1981,-5,4
0,639,18089.2811,3,10
0,640,217.52,0,7
0,640,684.2509,3,5
0,640,1128.376,0,1
0,640,1621.5766,0,7
0,640,2146.4684,1,9
0,640,2536.1491,-6,3
0,640,2648.3285,-6,3
0,640,2662.144,-6,3
0,640,3106.9688,-6,5
0,640,3323.7343,-5,3
0,640,3540.3728,-5,5
0,640,3757.9637,3,5
0,640,4233.0438,-5,4
0,640,4449.8093,1,4
0,640,4839.1617,0,8
0,640,5213.1089,0,8
0,640,5563.3128,0,8
0,640,5894.4982,-6,2
0,640,5908.3137,-6,2
0,640,6462.1559,0,1
0,640,7018.3354,3,5
0,640,7511.1708,0,6
0,640,7938.1553,0,9
0,640,8359.1213,3,5
0,640,8852.2404,0,1
0,640,9345.441,0,7
0,640,9871.0036,-5,4
0,640,10088.045,0,4
0,640,10508.4099,1,6
0,640,10897.2652,3,5
0,640,11286.1205,1,6
0,640,11621.7735,-5,2
0,640,11839.0361,2,10
0,640,12335.4598,1,6
0,640,12798.5575,-6,3
0,640,12926.9419,-6,3
0,640,13366.3584,2,8
0,640,13754.6997,3,5
0,640,14181.9517,1,1
0,640,14657.2525,-5,4
0,640,14769.4318,-5,4
0,640,15113.5183,-5,4
0,640,15331.071,3,5
0,640,15774.6321,1,2
0,640,16218.8444,0,8
0,640,16543.3823,0,8
0,640,16988.3342,2,7
0,640,17377.944,-5,5
0,640,17594.7095,3,5
0,640,17984.1082,1,1
0,640,18354.097,1,1
0,640,18681.9785,1,1
0,640,19009.86,1,1
0,640,19357.1993,-5,5
0,640,19574.7854,2,10
0,640,19838.3026,2,10
0,640,20136.3342,2,10
0,640,20582.0726,1,2
0,640,20965.6414,1,2
0,640,21411.3191,-5,5
0,640,21628.8718,2,10
0,640,22012.4405,2,10
0,640,22254.4424,2,10
0,640,22496.4442,2,10
0,640,22942.2275,-6,5
0,640,23159.7802,1,2
0,640,23727.7903,3,5
0,640,24171.6317,0,4
0,640,24598.3404,1,6
0,640,24987.6928,0,2
0,640,25450.535,3,5
0,640,25917.9198,-6,3
0,640,26046.3041,-6,3
0,640,26158.4835,-6,3
0,640,26375.4757,1,3
0,640,26789.6947,-5,3
0,640,27006.7777,0,6
0,640,27433.9835,1,2
0,640,27897.0377,-5,5
0,640,28113.8032,0,4
0,640,28502.976,3,5
0,640,28930.0968,1,2
0,640,29269.0346,1,2
0,640,29701.5023,0,4
0,640,29876.8807,0,4
0,640,30322.4431,1,9
0,640,30819.0007,0,2
0,640,31272.0602,0,2
0,640,31705.2161,-6,3
0,640,31922.7859,3,10
0,641,217.5527,-6,4
0,641,345.937,-6,4
0,641,823.8772,0,2
0,641,1286.5129,3,5
0,641,1753.8912,-6,5
0,641,1767.7067,-6,5
0,641,1984.8843,0,3
0,641,2323.8222,0,3
0,641,2667.9087,0,3
0,641,3145.421,0,6
0,641,3534.4976,1,2
0,641,3892.2399,1,2
0,641,4220.1214,1,2
0,641,4675.6659,-6,4
0,641,4787.8453,-6,4
0,641,5005.023,3,5
0,641,5418.6913,0,4
0,641,5846.1036,-6,2
0,641,6063.348,0,8
0,641,6522.0543,-5,2
0,641,6739.3337,3,5
0,641,7206.4069,0,2
0,641,7673.6024,-5,4
0,641,7891.1125,1,9
0,641,8357.2157,-6,4
0,641,8574.766,1,1
0,641,9160.2766,-6,4
0,641,9377.0421,-5,2
0,641,9594.4182,2,6
0,641,10091.0184,-5,2
0,641,10308.0106,0,8
0,641,10722.1481,0,3
0,641,11214.666,1,1
0,641,11592.2885,0,4
0,641,12018.8701,0,2
0,641,12398.0138,-6,3
0,641,12510.1932,-6,3
0,641,12727.4726,3,5
0,641,13194.5458,0,8
0,641,13661.8136,-5,4
0,641,13878.5791,2,7
0,641,14267.4344,3,5
0,641,14656.6072,0,4
0,641,15084.0041,-6,5
0,641,15300.7696,1,6
0,641,15690.122,0,2
0,641,16153.1541,-6,4
0,641,16370.4334,3,5
0,641,16837.8182,-6,3
0,641,17054.8104,1,3
0,641,17469.0294,-5,3
0,641,17597.4138,-5,3
0,641,17833.0489,-5,3
0,641,18049.8144,-6,5
0,641,18161.9938,-6,5
0,641,18379.5616,1,9
0,641,18937.9343,1,1
0,641,19523.3637,-5,2
0,641,19740.6264,0,5
0,641,20203.6257,3,10
0,642,217.5101,1,2
0,642,606.3091,-5,3
0,642,718.4885,-5,3
0,642,1151.5667,0,2
0,642,1393.6407,-6,2
0,642,1610.92,3,5
0,642,2078.3123,-6,2
0,642,2295.6789,0,1
0,642,2788.8074,1,6
0,642,3285.2216,1,1
0,642,3778.0569,0,4
0,642,4205.083,3,5
0,642,4543.4105,3,5
0,642,4982.7896,-5,3
0,642,5200.0689,0,8
0,642,5674.6734,2,7
0,642,6063.8045,2,4
0,642,6484.9566,-6,5
0,642,6701.9488,0,2
0,642,7010.899,0,2
0,642,7443.2396,0,4
0,642,7771.2481,1,2
0,642,8160.858,-6,4
0,642,8378.0356,3,5
0,642,8822.3925,-6,2
0,642,8934.5719,-6,2
0,642,9151.9385,0,1
0,642,9539.8703,0,1
0,642,9972.9391,3,5
0,642,10440.2155,-5,2
0,642,10656.981,1,6
0,642,11046.4374,1,1
0,642,11539.4525,2,5
0,642,12002.1931,0,2
0,642,12446.2309,3,5
0,642,12901.695,1,4
0,642,13291.0474,0,8
0,642,13753.9769,0,3
0,642,14246.907,3,5
0,642,14690.7069,0,5
0,642,15111.3476,0,8
0,642,15504.4477,0,6
0,642,15883.2206,3,5
0,642,16310.3414,0,7
0,642,16736.8283,2,7
0,642,17115.2838,3,5
0,642,17504.9239,-5,5
0,642,17721.5624,-5,3
0,642,17938.6037,0,5
0,642,18359.5697,-5,5
0,642,18576.6111,0,8
0,642,18794.026,0,8
0,642,19121.9075,0,8
0,642,19363.9093,0,8
0,642,19605.9112,0,8
0,642,19847.913,0,8
0,642,20089.9149,0,8
0,642,20331.916,0,8
0,642,20777.5937,-6,5
0,642,20994.5859,2,10
0,642,21205.1722,2,10
0,642,21447.1741,2,10
0,642,21689.1759,2,10
0,642,21931.1778,2,10
0,642,22173.1796,2,10
0,642,22415.1815,2,10
0,642,22657.1833,2,10
0,642,23102.3619,0,8
0,642,23516.6495,-6,4
0,642,23733.2879,0,6
0,642,24112.0192,0,3
0,642,24532.9947,-5,4
0,642,24749.6332,-5,2
0,642,24966.8109,3,5
0,642,25321.9537,3,5
0,642,25760.9509,0,7
0,642,26205.2262,-6,3
0,642,26422.2676,0,4
0,642,26738.0464,0,4
0,642,27171.2398,3,10
0,643,112.1794,3,6
0,643,440.0609,3,6
0,643,989.3875,-5,3
0,643,1206.6964,1,2
0,643,1650.8437,-6,4
0,643,1868.3538,0,9
0,643,2321.4133,0,9
0,643,2665.4997,0,9
0,643,3082.5687,-5,2
0,643,3300.0753,0,2
0,643,3828.0243,3,5
0,643,4295.1848,0,1
0,643,4788.3854,0,7
0,643,5313.553,0,4
0,643,5733.9179,1,6
0,643,6122.7732,3,5
0,643,6512.1719,1,9
0,643,6987.5316,1,1
0,643,7572.2728,0,3
0,643,7925.8138,1,1
0,643,8302.1899,-5,3
0,643,8519.4988,3,5
0,643,8994.8609,-5,4
0,643,9107.0403,-5,4
0,643,9324.2179,0,3
0,643,9768.3781,-5,5
0,643,9985.7447,0,8
0,643,10479.065,-6,2
0,643,10696.0572,2,6
0,643,11109.5935,0,7
0,643,11490.8008,2,7
0,643,11869.8669,1,2
0,643,12366.3681,0,8
0,643,12894.5645,-5,4
0,643,13111.33,2,7
0,643,13500.9725,-5,3
0,643,13613.1519,-5,3
0,643,13829.9174,3,5
0,643,14219.0902,0,4
0,643,14646.4095,-5,3
0,643,14863.175,1,6
0,643,15252.7816,-5,2
0,643,15381.1659,-5,2
0,643,15820.4337,1,2
0,643,16316.5868,3,5
0,643,16760.9297,-6,5
0,643,16978.0126,2,8
0,643,17404.5942,0,8
0,643,17783.6508,0,3
0,643,18276.7121,2,7
0,643,18752.0415,-5,5
0,643,18968.68,-5,3
0,643,19185.3184,0,7
0,643,19564.5252,-6,3
0,643,19578.3407,-6,3
0,643,19794.9792,2,7
0,643,20173.4346,1,5
0,643,20562.926,3,10
0,644,217.5101,-5,3
0,644,435.0945,0,9
0,644,955.2068,-5,5
0,644,1067.3861,-5,5
0,644,1500.5622,0,9
0,644,1773.596,0,9
0,644,2193.4329,0,2
0,644,2662.7008,0,2
0,644,2996.6998,0,2
0,644,3420.2813,-6,3
0,644,3636.9197,-6,5
0,644,3650.7352,-6,5
0,644,3978.6168,-6,5
0,644,4195.3823,-5,3
0,644,4412.9667,3,5
0,644,4880.0082,-5,4
0,644,5008.3925,-5,4
0,644,5447.7034,1,1
0,644,5671.0537,1,1
0,644,5998.9352,1,1
0,644,6444.5907,-5,3
0,644,6662.1768,2,10
0,644,7073.5168,2,10
0,644,7315.5187,2,10
0,644,7761.2911,1,1
0,644,8376.366,1,9
0,644,8961.8585,-5,5
0,644,8975.674,-5,5
0,644,9316.0397,-5,5
0,644,9533.5901,3,5
0,644,10008.7107,-5,4
0,644,10225.3492,-5,2
0,644,10442.4321,2,8
0,644,10869.9101,-5,5
0,644,11087.3793,0,2
0,644,11565.6546,-6,5
0,644,11677.834,-6,5
0,644,11895.1133,3,5
0,644,12362.0848,0,7
0,644,12805.9263,1,4
0,644,13233.3232,-5,3
0,644,13450.0887,3,5
0,644,13839.2198,0,5
0,644,14259.8606,0,8
0,644,14680.8964,-5,5
0,644,14897.5348,0,6
0,644,15276.3077,3,5
0,644,15703.4285,1,2
0,644,16042.3664,1,2
0,644,16370.2479,1,2
0,644,16717.248,3,5
0,644,17184.1275,-6,2
0,644,17401.4364,1,1
0,644,17876.6995,2,7
0,644,18405.0189,-6,2
0,644,18533.4032,-6,2
0,644,18750.3954,0,5
0,644,19164.2076,3,5
0,644,19585.4054,-6,2
0,644,19802.772,0,9
0,644,20295.9726,0,3
0,644,20821.4655,-5,3
0,644,21038.8321,0,8
0,644,21531.5768,2,6
0,644,21945.4305,1,9
0,644,22372.8837,0,2
0,644,22931.2552,-6,5
0,644,23148.7243,2,8
0,644,23684.4196,1,2
0,644,24203.2717,3,10
0,645,217.3761,-5,5
0,645,434.6555,0,7
0,645,861.919,-6,3
0,645,990.3034,-6,3
0,645,1207.481,3,5
0,645,1651.8256,-6,4
0,645,1868.9086,0,4
0,645,2313.1634,-5,2
0,645,2529.9289,1,6
0,645,2830.403,1,6
0,645,3180.6069,1,6
0,645,3648.1037,-6,2
0,645,3864.7422,1,8
0,645,4215.4853,3,5
0,645,4659.3267,0,4
0,645,5086.0354,1,6
0,645,5475.6353,-6,5
0,645,5693.0019,1,1
0,645,6186.2644,-6,2
0,645,6403.3474,0,4
0,645,6830.3734,3,5
0,645,7257.6832,0,1
0,645,7661.7675,0,7
0,645,8186.6593,1,9
0,645,8372.5646,1,9
0,645,8818.3418,-6,3
0,645,8832.1573,-6,3
0,645,9049.4662,3,5
0,645,9524.0411,1,6
0,645,9913.6509,-6,4
0,645,10130.4164,-5,2
0,645,10242.5958,-5,2
0,645,10459.2343,-5,4
0,645,10676.4969,0,2
0,645,11139.508,-6,2
0,645,11357.0181,1,9
0,645,11810.0776,1,9
0,645,12242.5452,3,10
0,646,217.2444,0,1
0,646,490.5078,0,1
0,646,834.5942,0,1
0,646,1251.458,3,5
0,646,1695.6185,-6,3
0,646,1912.9851,0,1
0,646,2406.2441,0,8
0,646,2961.7697,2,7
0,646,3351.1221,1,3
0,646,3725.0693,1,3
0,646,4059.0683,1,3
0,646,4492.0331,0,7
0,646,4950.5799,-5,5
0,646,5167.2184,2,7
0,646,5545.6738,1,5
0,646,5935.2985,-6,2
0,646,6047.4779,-6,2
0,646,6264.2434,-5,4
0,646,6480.8818,3,5
0,646,6859.7494,0,7
0,646,7304.0247,-6,3
0,646,7521.1077,1,4
0,646,7948.5609,-6,5
0,646,8165.6439,-5,2
0,646,8382.4094,3,5
0,646,8771.5405,0,5
0,646,9192.1813,0,8
0,646,9612.4191,0,6
0,646,9991.583,-5,2
0,646,10208.6659,3,5
0,646,10635.9179,1,1
0,646,11111.2374,-6,2
0,646,11328.6912,2,7
0,646,11856.6763,1,3
0,646,12319.2314,3,5
0,646,12733.5866,-6,5
0,646,12950.3521,2,7
0,646,13340.0137,-5,2
0,646,13557.4675,1,1
0,646,14085.2729,0,4
0,646,14512.5921,-5,5
0,646,14729.6751,1,1
0,646,15157.1686,1,9
0,646,15741.9098,0,7
0,646,16131.3662,0,2
0,646,16624.3979,3,5
0,646,17002.5761,3,5
0,646,17441.6751,0,8
0,646,17916.2795,2,7
0,646,18102.1848,2,7
0,646,18547.7728,0,2
0,646,19053.2186,2,4
0,646,19200.2227,2,4
0,646,19729.0702,-5,4
0,646,19946.5184,2,10
0,646,20208.2612,2,10
0,646,20654.0734,-6,3
0,646,20871.5216,2,4
0,646,21396.2863,0,4
0,646,21774.6147,0,2
0,646,22064.6889,0,2
0,646,22504.0784,3,10
0,647,216.7655,0,7
0,647,737.7141,-6,4
0,647,849.8935,-6,4
0,647,978.2778,-6,4
0,647,1195.4554,3,5
0,647,1638.9795,1,6
0,647,2028.5606,-5,3
0,647,2156.9449,-5,3
0,647,2285.3292,-5,3
0,647,2397.5086,-5,3
0,647,2614.2741,0,8
0,647,3003.9318,-6,2
0,647,3116.1112,-6,2
0,647,3549.2615,0,2
0,647,4105.3593,3,5
0,647,4572.2362,0,4
0,647,4998.9448,1,6
0,647,5299.4189,1,6
0,647,5738.4829,1,2
0,647,6235.197,-6,5
0,647,6452.3747,3,5
0,647,6896.3108,0,7
0,647,7340.4455,1,2
0,647,7836.6706,3,5
0,647,8280.5121,0,4
0,647,8707.2207,1,6
0,647,9074.0815,0,2
0,647,9537.1136,-6,4
0,647,9649.293,-6,4
0,647,9866.5723,3,5
0,647,10333.6751,1,9
0,647,10809.0348,1,1
0,647,11394.5018,-5,4
0,647,11522.8861,-5,4
0,647,11635.0655,-5,4
0,647,12068.1342,0,4
0,647,12457.0767,-6,5
0,647,12674.1597,3,5
0,647,13101.2805,0,3
0,647,13440.2183,0,3
0,647,13873.2966,-5,2
0,647,14090.2888,2,5
0,647,14534.225,0,7
0,647,14948.5059,-5,2
0,647,15165.882,1,2
0,647,15662.3056,0,7
0,647,16053.5325,0,7
0,647,16485.8731,2,7
0,647,16874.8554,3,5
0,647,17263.7107,1,4
0,647,17653.2487,-5,4
0,647,17870.5114,0,8
0,647,18333.4409,0,3
0,647,18826.371,3,5
0,647,19270.7156,-6,4
0,647,19399.0999,-6,4
0,647,19412.9154,-6,4
0,647,19630.0931,1,2
0,647,19969.0309,1,2
0,647,20402.2679,-6,5
0,647,20619.778,0,9
0,647,21175.9012,0,4
0,647,21668.2921,0,2
0,647,22047.4303,-6,2
0,647,22061.2458,-6,2
0,647,22278.715,2,8
0,647,22813.5949,2,6
0,647,23192.5937,0,2
0,647,23667.8722,-6,4
0,647,23780.0516,-6,4
0,647,24213.3839,3,10
0,648,216.7655,1,6
0,648,742.8371,0,2
0,648,1205.6793,3,5
0,648,1672.6509,0,7
0,648,2116.7855,1,2
0,648,2613.0107,3,5
0,648,3057.3676,-6,2
0,648,3274.6469,0,8
0,648,3741.0792,0,6
0,648,4120.2383,-6,4
0,648,4336.8768,0,4
0,648,4715.9429,-5,3
0,648,4933.0258,3,5
0,648,5360.1466,0,7
0,648,5804.379,-5,3
0,648,6021.0175,2,7
0,648,6399.9701,1,3
0,648,6773.9173,1,3
0,648,7213.1851,-5,3
0,648,7325.3645,-5,3
0,648,7775.2634,1,4
0,648,7899.5067,1,4
0,648,8141.5085,1,4
0,648,8587.1431,-5,4
0,648,8804.5969,2,10
0,648,9129.1348,2,10
0,648,9371.1367,2,10
0,648,9613.1385,2,10
0,648,10058.7787,1,4
0,648,10586.5841,0,7
0,648,11013.1657,2,7
0,648,11391.494,0,7
0,648,11770.2253,0,4
0,648,12191.1913,-5,4
0,648,12319.5757,-5,4
0,648,12447.96,-5,4
0,648,12576.3443,-5,4
0,648,12792.9828,0,2
0,648,13172.0393,-5,2
0,648,13388.6778,-5,4
0,648,13606.1879,1,9
0,648,14164.3306,0,5
0,648,14627.3417,-6,5
0,648,14843.9802,-6,3
0,648,14972.3645,-6,3
0,648,15189.4058,3,5
0,648,15610.3141,1,1
0,648,16085.5773,2,7
0,648,16613.5624,1,3
0,648,17076.5735,-5,3
0,648,17293.5657,3,5
0,648,17618.7208,3,5
0,648,18057.8197,0,8
0,648,18532.2971,0,6
0,648,18911.07,1,9
0,648,19338.5659,-6,5
0,648,19466.9502,-6,5
0,648,19684.3984,1,3
0,648,20210.0348,-6,4
0,648,20322.2141,-6,4
0,648,20539.2064,3,5
0,648,20953.5616,-6,5
0,648,21170.6029,-6,2
0,648,21387.6859,2,8
0,648,21815.2008,-5,3
0,648,22031.9663,0,7
0,648,22421.5729,-6,3
0,648,22638.9491,1,2
0,648,23135.4448,-5,2
0,648,23149.2603,-5,2
0,648,23489.626,-5,2
0,648,23706.2645,-5,4
0,648,23923.8343,3,5
0,648,24367.2836,0,4
0,648,24794.6805,-6,5
0,648,25011.446,1,6
0,648,25400.7984,0,2
0,648,25863.6407,3,5
0,648,26330.9849,-5,5
0,648,26548.1626,0,3
0,648,26887.1004,0,3
0,648,27320.2042,2,8
0,648,27856.0233,1,1
0,648,28414.3571,0,7
0,648,28942.5535,-5,3
0,648,29159.192,2,7
0,648,29538.1445,1,3
0,648,29912.0918,1,3
0,648,30246.0907,1,3
0,648,30679.2466,-5,2
0,648,30896.2388,3,5
0,648,31340.4621,0,8
0,648,31807.5186,1,4
0,648,32214.3528,-6,5
0,648,32431.1183,3,5
0,648,32820.2911,0,4
0,648,33044.0497,0,4
0,648,33569.7289,-5,2
0,648,33787.1981,2,10
0,648,34119.2551,2,10
0,648,34564.9106,0,4
0,648,35099.9175,1,6
0,648,35489.27,0,2
0,648,35952.3242,-6,5
0,648,36169.6035,3,5
0,648,36636.9673,-5,2
0,649,217.5909,1,9
0,649,753.261,1,1
0,649,1338.4993,2,5
0,649,1801.2398,0,2
0,649,2140.1777,0,2
0,649,2573.3336,-6,3
0,649,2701.7179,-6,3
0,649,3179.7716,2,7
0,649,3707.1307,0,6
0,649,4096.4649,0,2
0,649,4449.8077,0,2
0,649,4882.958,-6,2
0,649,5099.5965,-6,4
0,649,5316.8758,3,5
0,649,5671.917,3,5
0,649,6111.0159,0,8
0,649,6497.2391,0,8
0,649,6936.4951,-5,5
0,649,7153.1336,-5,3
0,649,7370.5818,0,2
0,649,7928.8999,-5,3
0,649,8041.0793,-5,3
0,649,8474.3409,3,5
0,649,8918.0842,0,1
0,649,9411.3058,-6,3
0,649,9628.754,0,7
0,649,10154.3542,-5,3
0,649,10168.1697,-5,3
0,649,10384.9352,1,9
0,649,10774.5418,-5,5
0,649,10788.3573,-5,5
0,649,11234.094,3,5
0,649,11620.0463,3,5
0,649,12059.4519,-6,4
0,649,12276.7313,0,2
0,649,12751.8495,3,5
0,649,13218.7264,0,4
0,649,13645.435,1,6
0,649,14034.7874,0,2
0,649,14497.7265,-5,3
0,649,14715.0058,3,5
0,649,15181.8826,0,4
0,649,15405.6413,0,4
0,649,15733.5228,0,4
0,649,15975.5246,0,4
0,649,16421.1802,-6,2
0,649,16638.6493,2,10
0,649,16970.7063,2,10
0,649,17212.7081,2,10
0,649,17540.5896,2,10
0,649,17986.2452,0,4
0,649,18521.8882,-5,2
0,649,18535.7037,-5,2
0,649,18752.9481,0,8
0,649,19106.2909,0,8
0,649,19539.2724,3,5
0,649,20032.2898,0,3
0,649,20476.5174,-6,5
0,649,20490.333,-6,5
0,649,20707.4159,-5,2
0,649,20819.5953,-5,2
0,649,21036.2338,-5,4
0,649,21164.6181,-5,4
0,649,21276.7975,-5,4
0,649,21388.9768,-5,4
0,649,21822.1855,2,4
0,649,22235.962,-5,2
0,649,22452.9542,0,2
0,649,22867.0916,0,7
0,649,23359.8363,2,5
0,649,23773.7847,0,2
0,649,24112.7226,0,2
0,649,24545.7041,3,5
0,649,24989.5386,0,7
0,649,25432.9355,2,7
0,649,25796.6765,-6,2
0,649,26013.7179,-6,5
0,649,26230.7592,-6,2
0,649,26447.5248,3,5
0,649,26836.3801,1,6
0,649,27136.8542,1,6
0,649,27575.9182,1,2
0,649,28072.275,3,5
0,649,28516.3424,1,1
0,649,28991.5279,2,6
0,649,29487.8381,1,2
0,649,29845.5803,1,2
0,649,30278.6586,2,7
0,649,30784.179,2,4
0,649,31204.7706,0,2
0,649,31613.9226,3,10
0,650,128.3843,0,9
0,650,781.9621,3,5
0,650,1226.116,-6,5
0,650,1443.199,-5,2
0,650,1660.2819,0,4
0,650,2087.6943,-6,2
0,650,2304.7356,-6,5
0,650,2416.915,-6,5
0,650,2633.6805,1,6
0,650,2934.1546,1,6
0,650,3284.3585,1,6
0,650,3750.9411,1,8
0,650,4101.6842,3,5
0,650,4546.0125,-5,2
0,650,4763.1902,0,7
0,650,5206.5872,2,7
0,650,5585.0426,3,5
0,650,5974.2153,0,4
0,650,6418.5377,-6,2
0,650,6635.3033,1,6
0,650,7024.9458,-6,2
0,650,7153.3301,-6,2
0,650,7592.6562,1,2
0,650,8088.751,3,5
0,650,8443.8938,3,5
0,650,8883.2978,-6,5
0,650,9100.6067,1,1
0,650,9422.5032,1,1
0,650,9855.6967,-5,4
0,650,9984.081,-5,4
0,650,10401.1309,3,5
0,650,10867.8291,1,2
0,650,11312.0977,0,9
0,650,11870.4843,0,2
0,650,12426.2366,2,4
0,650,12840.1851,0,7
0,650,13284.4537,-5,2
0,650,13396.6331,-5,2
0,650,13613.716,1,4
0,650,14040.7421,0,7
0,650,14468.0869,-5,5
0,650,14685.2646,2,4
0,650,15040.4074,2,4
0,650,15479.7773,-6,4
0,650,15696.955,0,7
0,650,16141.0896,1,2
0,650,16637.3148,3,5
0,650,16992.4576,3,5
0,650,17431.8299,-5,4
0,650,17560.2142,-5,4
0,650,17776.8527,-5,2
0,650,17994.132,0,2
0,650,18469.3471,-5,3
0,650,18685.9855,0,4
0,650,19065.0516,-5,3
0,650,19282.5208,2,10
0,650,19810.854,-5,2
0,650,20028.3232,0,4
0,650,20360.3801,0,4
0,650,20805.9681,-5,2
0,650,21022.6066,0,2
0,650,21296.4759,0,2
0,650,21729.7479,3,10
0,651,217.083,0,4
0,651,764.2369,1,6
0,651,1153.5893,0,2
0,651,1511.3316,0,2
0,651,1740.8492,0,2
0,651,2272.1945,3,5
0,651,2739.2973,1,1
0,651,3213.8722,0,3
0,651,3483.6274,0,3
0,651,3916.7987,-6,5
0,651,4133.9763,3,5
0,651,4601.0495,1,2
0,651,5045.2994,-5,5
0,651,5262.7532,0,8
0,651,5790.1141,2,8
0,651,6169.2732,0,2
0,651,6704.7939,3,5
0,651,7171.58,1,3
0,651,7585.6135,0,7
0,651,8048.6932,-6,3
0,651,8265.7761,1,4
0,651,8693.2294,-6,3
0,651,8707.0449,-6,3
0,651,9047.4106,-6,3
0,651,9264.1761,-5,5
0,651,9481.6299,0,2
0,651,9765.2108,0,2
0,651,10198.3611,-6,2
0,651,10212.1766,-6,2
0,651,10743.8396,2,7
0,651,11249.2755,0,4
0,651,11693.4356,-5,2
0,651,11910.5186,3,5
0,651,12337.6394,0,3
0,651,12781.4392,0,6
0,651,13202.4924,-6,5
0,651,13419.5753,1,9
0,651,13847.0712,-6,5
0,651,13959.2506,-6,5
0,651,14176.7607,0,2
0,651,14629.8201,0,2
0,651,15062.8889,-5,2
0,651,15279.9302,-5,5
0,651,15497.2095,3,5
0,651,15940.6319,1,6
0,651,16330.2385,-5,2
0,651,16547.5011,0,2
0,651,16905.2434,0,2
0,651,17134.761,0,2
0,651,17666.1937,-5,2
0,651,17883.7635,3,10
0,652,217.5595,1,1
0,652,692.6284,-6,2
0,652,910.1787,1,9
0,652,1291.9699,1,9
0,652,1737.7654,-6,2
0,652,1866.1497,-6,2
0,652,2200.1487,-6,2
0,652,2417.7082,2,4
0,652,2892.3499,1,1
0,652,3319.7622,-5,3
0,652,3536.8452,0,4
0,652,3964.2575,-6,2
0,652,4076.4369,-6,2
0,652,4293.4782,0,7
0,652,4714.514,-5,4
0,652,4931.6917,2,10
0,652,5345.4547,0,7
0,652,5684.3926,0,7
0,652,6117.6115,-6,3
0,652,6334.25,2,7
0,652,6723.8429,1,2
0,652,7220.0681,3,5
0,652,7664.4175,-6,3
0,652,7881.7841,0,1
0,652,8375.0533,-6,5
0,652,8592.5016,0,7
0,652,9117.3933,1,9
0,652,9303.2986,1,9
0,652,9749.0568,-6,4
0,652,9966.3657,3,5
0,652,10441.7346,-5,3
0,652,10570.1189,-5,3
0,652,11009.3146,0,2
0,652,11484.3361,3,5
0,652,11862.5143,3,5
0,652,12301.6428,1,1
0,652,12692.9369,1,1
0,652,13126.0928,-5,2
0,652,13254.4771,-5,2
